percentage error,actual data
0.000470293,7.23E-13
0.000856786,7.23E-13
0.642782047,1.01E-07
0.645598688,0.000379178
0.642569918,0.011309105
0.643015725,0.0842
0.678434815,0.115887704
1,6.71E-08
1,0.000113548
1,0.10175619
1,0.115887704
0.02517672,1.37E-12
0.002260548,1.37E-12
0.601801353,3.43E-13
1,4.99E-10
1,1.97E-10
1,1.51E-06
1,4.44E-05
1,1.74E-09
1,9.11E-08
1,6.31E-12
1,9.57E-06
1,3.77E-13
1,3.04E-11
1,4.24E-07
1,3.06E-08
1,2.95E-09
1,0.000114966
1,7.06E-09
1,9.74E-07
1,2.84E-10
1,1.15E-09
1,1.71E-08
1,7.60E-05
1,8.85E-12
1,1.84E-12
1,1.59E-08
1,7.81E-11
1,1.22E-08
1,8.93E-08
1,5.84E-10
1,1.03E-06
1,1.32E-05
1,1.96E-06
1,1.29E-09
1,1.03E-05
1,2.96E-05
1,3.50E-06
1,3.89E-08
1,1.59E-08
1,3.20E-08
1,2.86E-05
1,2.35E-09
1,1.26E-05
1,4.55E-05
1,1.09E-09
1,4.27E-11
1,3.22E-09
1,8.13E-05
1,7.60E-05
1,3.95E-08
1,1.44E-11
1,1.84E-09
1,1.12E-08
1,9.41E-06
1,1.26E-08
1,3.22E-09
1,8.13E-05
1,6.28E-05
1,1.62E-07
1,3.78E-06
1,8.97E-06
1,4.78E-11
1,4.32E-05
1,2.47E-09
1,2.55E-13
1,1.59E-08
1,9.33E-07
1,1.59E-08
1,1.51E-07
1,3.03E-05
1,8.13E-05
1,3.60E-09
1,8.12E-10
1,0.002805962
1,9.41E-06
1,6.92E-11
1,8.13E-05
1,0.000144166
1,9.68E-13
1,9.43E-06
1,1.13E-09
1,4.43E-10
1,7.60E-05
1,3.87E-10
1,4.02E-12
1,7.17E-08
1,3.69E-08
1,3.69E-08
1,1.46E-07
1,3.69E-08
1,3.69E-08
1,3.69E-08
1,2.40E-11
1,9.33E-09
1,0.000442159
1,5.76E-07
0.999141193,0.041338826
1,0.000554687
1,0.230449065
1,2.25E-13
1,2.25E-13
1,4.87E-14
1,0.140402112
2.65E-15,1.37E-12
4.32E-16,1.47E-06
3.67E-16,1.15E-06
3.67E-16,1.15E-06
3.67E-16,1.15E-06
3.67E-16,1.15E-06
0.688457309,1.87E-09
0.462437536,3.38E-12
0.68860429,1.33E-08
0.816537996,1.27E-12
1,0.005509391
0.996415755,2.06E-09
0.574571901,3.73E-12
0.516908484,8.99E-13
0.516900338,8.99E-13
0.863415982,1.94E-13
1,0.001331967
1,6.04E-09
1,5.00E-07
0.738063511,9.52E-12
0.73806312,9.52E-12
0.896497284,2.05E-12
0.999999818,1.04E-06
1,1
0.981907916,1.33E-05
1,0.125
1,3.69E-05
0.99599414,4.26E-11
0.641325685,0.049908916
1.22E-16,8.50E-10
0.590139083,1.47E-12
0.829933715,0.049908916
0.362525294,8.50E-10
1.38E-16,1.47E-12
0.050746291,3.39E-09
0.997649636,5.29E-12
0.939581338,0.05446331
0.978521352,0.055132184
0.67743359,2.84E-06
0.864662311,9.36E-06
1,0.182280322
1,1
1,2.84E-06
1,1.71E-05
1,0.010201311
1,1
1,0.003671073
1,2.84E-06
1,3.93E-06
1,2.89E-08
0.626328475,0.050603093
0.659717679,0.051224138
0.443948411,2.84E-06
0.55639449,8.59E-06
1,0.014728083
1,0.0053
1,2.84E-06
1,7.50E-06
0.37658518,4.06E-08
0.02691035,1.32E-06
0.059416852,1.04E-06
1,8.23E-06
0.059444037,1.04E-06
0.059445864,1.04E-06
0.059472235,1.04E-06
0.01299423,0.047843828
0.999388667,4.92E-12
0.827780983,1.35E-12
0.001088067,3.89E-12
0.699871826,8.47E-13
7.81E-06,1.43E-13
1.68E-06,0.007530454
0.316626392,0.008553057
1,9.15E-06
0.19475875,0.009622279
0.20524116,9.15E-06
0.709831418,0.055229202
0.274154679,1.37E-12
0.709831418,1
0.709831418,0.011189312
1,3.05E-07
1,0.000202603
1,0.000411557
1,0.177001905
1,0.11189312
0.77535401,1.37E-12
0.800633382,0.007523526
1,0.016783968
0.224941732,0.009919173
0.456653447,1.02E-05
0.82655474,0.016783968
1,0.000601639
0.013354693,3.26E-08
0.018076572,2.56E-08
0.412269205,0.000170796
0.018076532,2.56E-08
0.018076505,2.56E-08
0.546874217,0.000984463
0.018076496,2.56E-08
0.170197096,8.45E-06
0.418308616,6.63E-06
0.190210025,8.64E-06
0.418311916,6.63E-06
0.418308324,6.63E-06
0.89279408,4.19E-05
0.418329797,6.63E-06
0,0.010128082
0,0.486190476
0,0.010128082
0,0.486190476
0,0.010128082
0,0.486190476
1.71E-16,0.010128082
1.14E-16,0.486190476
1.71E-16,0.010128082
2.28E-16,0.486190476
1.71E-16,0.010128082
1.14E-16,0.486190476
992.0133575,2.01E-11
1,2.48E-11
1,0.000635014
1,7.54E-11
0.247472071,9.78E-12
0.005953855,7.27E-11
1.07E-05,3.51E-12
0.001544293,1.51E-10
0.002354979,3.51E-12
0.001622067,1.51E-10
0.229432222,3.22E-12
0.044411156,1.08E-10
0.451242046,1.29E-11
0.095712125,7.37E-11
0.00886277,6.41E-12
0.060308813,8.57E-11
0.027533832,3.22E-12
0.083860015,1.02E-10
0.116408256,8.05E-12
2.234877342,2.83E-11
3.63E-05,6.20E-12
3.63E-05,6.20E-12
2.37E-05,1.34E-12
0.488912667,0.007192692
6.04E-05,6.20E-12
6.04E-05,6.20E-12
3.91E-05,1.34E-12
0.961881783,0.003669712
0.736557552,4.55E-06
0.701483098,1
0.164984301,0.088888889
0.722945096,1.29E-07
0.74064622,0.126834342
0.223960051,2.56E-06
0.243211434,0.600010148
0.761441486,0.160740741
0.281016425,7.72E-08
0.231663921,0.071222556
0.340356445,0.730768743
0.279982426,1
0.040893239,2.56E-06
0.313255608,1.57E-11
0.12007502,1
0.017346027,1.77E-06
0.114876782,1.47E-11
1,7.04E-08
1,0.000160411
0.634112653,0.009957133
1,0.033377143
8.50E-11,0.383141762
0.593176609,1
8.50E-11,0.383141762
0.988087859,1
0.000208226,0.383141762
0.988087859,2.21E-07
1,1.52E-09
0.311211116,0.651340996
1.85E-09,3.41E-09
1.84E-09,3.41E-09
0.163331848,6.60E-06
0.163324806,6.60E-06
0.163309979,6.60E-06
0.163361688,6.60E-06
1.62E-06,1.51E-07
1.62E-06,0.000146189
1.62E-06,6.06E-05
2.23E-16,1.52E-05
1.74E-05,0.142959486
0,1.62E-05
0.00046024,0.142959486
2.23E-16,1.52E-05
0,1.62E-05
0,1.73E-05
1.72E-13,3.14E-05
2.03E-13,3.14E-05
1,0.1026569
0.000106608,3.14E-05
0.999895438,5.82E-08
0.999895438,5.82E-08
0.999895438,5.82E-08
0.999895438,5.82E-08
0.003356747,4.34E-06
0.003356427,4.40E-05
0.003356427,7.09E-06
2.20E-05,4.34E-06
8.33E-06,4.40E-05
8.33E-06,7.09E-06
0.970121482,1.18E-07
0.970120876,1.18E-07
0.970121112,1.18E-07
0.970121736,1.18E-07
0.001299369,4.34E-06
0.001299129,4.40E-05
0.001299129,7.09E-06
0.622447959,2.55E-07
0.622455568,2.55E-07
0.622452522,2.55E-07
0.622444735,2.55E-07
0.144432589,9.14E-05
0.144432589,1.47E-05
0.000721288,9.14E-05
0.000721288,1.47E-05
0.999747357,5.82E-08
0.999747357,5.82E-08
0.999747357,5.82E-08
0.999747357,5.82E-08
0,1.52E-05
2.09E-16,1.62E-05
1.95E-16,1.73E-05
0.034544567,1.99E-07
0.034544567,0.00019297
0.034544567,8.00E-05
0.409670608,3.70E-07
0.409666877,3.70E-07
0.409678285,3.70E-07
0.409671504,3.70E-07
0.026112588,2.17E-07
0.026112588,0.000210338
0.026112588,8.72E-05
0.197065614,4.03E-07
0.197075669,4.03E-07
0.197083091,4.03E-07
0.197071456,4.03E-07
4.54E-05,2.11E-07
4.54E-05,0.000204549
4.54E-05,8.48E-05
0.436148134,1.37E-07
0.436126387,1.37E-07
0.436169266,1.37E-07
0.436210486,1.37E-07
0.732494058,1.95E-07
0.732494058,0.000189111
0.732494058,7.84E-05
0.00227039,1.95E-07
0.00227039,0.000189111
0.00227039,7.84E-05
0.956394311,1.81E-07
0.956393244,1.81E-07
0.956393865,1.81E-07
0.956394548,1.81E-07
0.065299244,1.95E-07
0.065302567,0.000189185
0.045157889,0.019884738
0.065278266,7.84E-05
0.3455669,7.24E-08
0.345634214,7.24E-08
0.345665081,7.24E-08
0.345667968,7.24E-08
0.04516482,0.001574587
0.041096472,2.21E-07
0.041096472,0.000214197
0.041096472,8.88E-05
0.541511161,6.15E-07
0.541511477,6.15E-07
0.541501514,6.15E-07
0.541509967,6.15E-07
0.000255782,2.11E-07
0.000255782,0.000204549
0.000255782,8.48E-05
0.2947775,1.96E-07
0.294765822,1.96E-07
0.294787684,1.96E-07
0.294807631,1.96E-07
0.016393403,2.07E-07
0.016393403,0.000200689
0.016393403,8.32E-05
0.098954034,1.92E-07
0.098893099,1.92E-07
0.098959889,1.92E-07
0.09896645,1.92E-07
0.006786012,2.07E-07
0.006837439,0.000201012
0.020171528,0.021127682
0.006874751,8.33E-05
0.13525192,7.69E-08
0.135209869,7.69E-08
0.135213246,7.69E-08
0.135214953,7.69E-08
0.020155708,0.001672987
1.05E-06,1.51E-07
1.05E-06,0.000146189
1.05E-06,6.06E-05
0.172066318,2.09E-07
0.172078146,0.000203126
0.17213117,8.42E-05
0.008168023,2.09E-07
0.008207043,0.000203126
0.234734457,0.021349737
0.008237927,8.42E-05
0.119901612,7.77E-08
0.119883878,7.77E-08
0.11988735,7.77E-08
0.119880515,7.77E-08
0.234747617,0.0016906
0.23100586,2.21E-07
0.230994874,0.000214412
0.230945619,8.89E-05
0.02691036,2.21E-07
0.026915277,0.000214412
0.619030886,0.022536225
0.026896511,8.89E-05
0.838602631,3.08E-07
0.838600593,3.08E-07
0.838602855,3.08E-07
0.838604245,3.08E-07
0.619023972,0.001784508
0,1.52E-05
0.003271457,0.142959486
0,1.62E-05
0.009714358,0.142959486
1.12E-16,1.52E-05
1.12E-16,1.52E-05
0,1.62E-05
0,1.62E-05
1.95E-16,1.73E-05
0.193470094,0.000226434
0.608921521,1
1.12E-16,1.52E-05
8.17E-07,0.142959486
2.09E-16,1.62E-05
0.000589347,0.142959486
0,1.62E-05
0,1.62E-05
2.09E-16,1.62E-05
1.95E-16,1.73E-05
0.025003361,1.48E-05
0.028163064,7.48E-08
0.028158862,5.87E-08
0.028146113,5.87E-08
0.02816283,5.87E-08
0.028155963,5.87E-08
1,0.00023946
0,1.62E-05
1,1
2.23E-16,1.52E-05
0,1.62E-05
2.09E-16,1.62E-05
2.09E-16,1.62E-05
1,3.70E-07
1,3.70E-07
1,3.70E-07
1,3.70E-07
1.95E-16,1.73E-05
0,1.73E-05
1,3.96E-07
1,3.96E-07
1,3.96E-07
1,3.96E-07
1,0.096218571
0.807238891,1.34E-11
0.807238447,1.34E-11
0.494312244,2.90E-12
0.432029326,6.12E-08
0.994956431,3.52E-06
1,4.42E-08
1,0.13363861
0.615557075,2.28E-09
0.82443502,3.93E-12
0.567787653,1.45E-12
1,8.50E-10
0.594306679,1.23E-12
0.72853461,0.049908916
0.476657611,8.50E-10
1.38E-16,1.47E-12
0.95978908,0.560851446
0.960057173,9.61E-09
0.947928721,1.65E-11
0.002181174,2.21E-07
0.002180995,1.73E-07
0.04445142,1.46E-05
0.002181291,1.73E-07
0.002181215,1.73E-07
0.15159677,0.000356952
0.002181127,1.73E-07
0.22857642,0.049908916
0.098574049,8.50E-10
0,1.47E-12
0.000114406,1
4.90E-05,1
4.28E-05,1
6.80E-05,1
0.019418315,1.30E-05
0.019412849,1.30E-05
0.019414822,1.30E-05
0.019385594,1.30E-05
0.203635839,3.44E-05
0.203624108,3.44E-05
0.203651205,3.44E-05
0.203643433,3.44E-05
2.331424227,0.2
0.549955941,0.4
0.000585385,0.6
0.274835973,0.8
0.466208677,1
0.047077824,1.33E-05
0.047082498,1.33E-05
0.047077666,1.33E-05
0.047120259,1.33E-05
0.017948255,9.67E-06
0.017944813,9.67E-06
0.017911794,9.67E-06
0.017947197,9.67E-06
0.005212239,9.74E-06
0.005213248,9.74E-06
0.005245124,9.74E-06
0.005211716,9.74E-06
0.525655109,4.58E-05
0.525657451,4.58E-05
0.525633229,4.58E-05
0.525646638,4.58E-05
1,1.26E-07
0.569915551,0.082565456
0.522367949,0.060549016
0.995119994,4.96E-11
3.260600781,0.000236066
1.13E-06,4.67E-11
1.13E-06,0.008456853
1.13E-06,1.35E-12
3.57E-06,1.49E-13
0.17837822,1
0.17837822,7.44E-15
1,2.61E-10
1,1.10E-08
77.43543943,2.52E-10
1,1.88E-09
1,3.59E-06
1,2.53E-12
1,0.003282538
1,3.46E-11
1,5.16E-15
1,4.64E-11
1,0.008460203
1,5.16E-15
1,1.11E-15
0.818155776,6.78E-14
1,7.95E-11
0.818156907,6.78E-14
0.818156018,1.46E-14
0.808371081,9.78E-13
5.20E-05,0.019613286
0.00331499,1.87E-12
4.51E-06,0.992950055
5.20E-05,0.001553064
0.013176502,0.428708661
0.004087083,8.50E-10
0.647830207,3.47E-13
1,8.50E-10
1,2.54E-13
0.04808723,0.487559055
1.22E-16,8.50E-10
0.475416148,3.47E-13
0.010739554,0.043919846
0,8.50E-10
0.011232117,1.58E-12
0.140117662,3.48E-10
0.965558185,7.93E-13
0.178306207,5.29E-06
0.50473245,4.16E-06
0.719673636,1.84E-05
0.504731306,4.16E-06
0.504705357,4.15E-06
0.504737202,4.15E-06
0.426730092,0.215589119
1,0.09135328
0.426730092,1.57E-09
0.83381022,2.68E-12
0.303435889,0.00261444
0.303433718,0.00261444
0.303440964,0.002614439
0.303461457,0.002614301
0.003583634,0.003464105
0.003606174,0.003464146
0.003588883,0.003464124
0.003594329,0.003464001
0.137373545,0.004248465
0.137348588,0.004248363
0.137355817,0.004248426
0.137376016,0.004248316
0.242417617,0.004705951
0.242429528,0.00470596
0.242434846,0.004706034
0.242414972,0.004705766
0.361751934,1.97E-08
0.307964802,0.000522888
0.307961937,0.000522872
0.30797017,0.00052288
0.487437269,1.97E-08
0.307974014,0.000522866
2.22E-05,0.000751672
2.22E-05,0.000751637
2.22E-05,0.000751647
0.975492173,2.46E-08
2.22E-05,0.000751622
3.62E-13,0.000294124
3.61E-13,0.000294122
3.62E-13,0.000294121
3.61E-13,0.00029411
8.74E-13,0.001339907
8.74E-13,0.001339882
8.74E-13,0.001339874
1.02E-12,4.91E-08
8.74E-13,0.001339843
3.53E-13,0.000294124
3.53E-13,0.000294122
3.53E-13,0.000294121
3.53E-13,0.00029411
0.756915707,4.91E-08
1.11E-12,0.001339907
1.11E-12,0.001339882
1.11E-12,0.001339874
7.05E-13,4.91E-08
1.11E-12,0.001339843
0.199420592,9.83E-09
0.158038529,1.23E-08
0.084508876,3.17E-08
0.732365706,2.29E-08
0.128706959,0.000268101
0.071057284,0.005448162
0.053341792,1.30E-07
0.057963618,6.25E-06
0.281510091,3.93E-09
0.114009154,8.62E-05
0.207829374,1.99E-12
0.206385568,8.49E-09
0.339315079,4.35E-05
0.11883684,1.18E-06
0.011858094,1.31E-07
0.146336843,0.002734886
0.321737689,7.75E-07
0.261809887,6.10E-06
0.0075802,1.94E-08
0.065813559,1.27E-07
0.090187784,1.99E-07
0.376382919,0.005260264
0.035354664,6.58E-10
0.304933188,3.70E-11
0.0766723,1.11E-06
1.389755868,5.02E-09
0.075945106,1.10E-06
3.385309366,2.01E-05
0.282963876,3.97E-08
0.13343512,9.96E-05
0.289483623,0.000291925
0.946976697,0.000117475
0.143528781,1.62E-07
0.130562255,0.000649066
0.38227861,0.002044747
0.040560183,0.000276686
0.40791357,4.44E-06
0.076665609,1.11E-06
0.604851267,3.91E-06
0.623749205,0.003216045
0.764673635,1.64E-07
0.477625785,0.00152068
0.246191141,0.0010634
0.159369466,1.18E-07
0.016651874,2.76E-09
0.016980979,3.53E-07
1.218362651,0.000966298
0.376352004,0.005260548
24.10029143,1.29E-05
0.281480972,9.00E-09
0.034363302,1.25E-07
0.012491037,1.20E-06
0.26162867,5.89E-05
0.307603032,8.55E-07
0.016907638,3.53E-07
1.21838016,0.000966306
0.424341151,0.001210062
0.151400981,3.21E-06
0.121941617,3.70E-05
0.819147576,0.000242883
0.042210834,5.11E-09
0.46451914,0.00496799
0.079917257,2.47E-07
0.152195493,1.94E-11
0.076653829,1.11E-06
0.1254649,5.73E-05
0.076672022,1.11E-06
0.119493173,8.70E-06
0.330873393,0.003801283
1.218384331,0.000966295
0.012511855,3.03E-07
0.035179907,5.52E-08
0.115724322,0.00408584
0.261630573,5.89E-05
0.260375597,3.26E-08
1.218384331,0.000966295
0.114665227,0.005391222
0.059473338,7.88E-11
0.261655864,5.91E-05
4.12049912,8.05E-08
0.082215307,2.82E-08
0.376384257,0.005260228
0.11358711,2.70E-08
0.017265181,4.40E-10
0.143298319,6.82E-06
0.143296664,5.35E-06
0.396705798,6.46E-06
0.14329928,5.35E-06
0.14332026,5.35E-06
0.976672483,0.000426601
0.143294622,5.35E-06
0.003643557,2.21E-07
0.003643044,1.73E-07
0.065111181,1.53E-05
0.003643852,1.73E-07
0.003643624,1.73E-07
0.157195438,0.000414546
0.003643411,1.73E-07
1.77103556,3.27E-12
0.971120377,0.00781922
1,1.05E-09
1,1.05E-09
0.084436458,1.29E-11
0.084436458,1.72E-10
1,2.42E-11
1,2.96E-11
1,1
1,1.15E-10
1,1.15E-10
0.00181893,4.76E-12
1,2.80E-13
1,7.68E-12
0.000297552,4.76E-12
1,1.54E-12
1,1.64E-05
0.416040752,5.12E-12
0.194143843,3.60E-12
0.004678609,2.81E-11
1,1.76E-15
0.308165588,1.05E-07
0.410557985,8.24E-08
0.410574216,8.24E-08
0.410572539,8.24E-08
0.410564124,8.24E-08
1,0.122966507
0.702828958,1.81E-14
0.702818845,1.81E-14
0.702823565,3.91E-15
1.38E-16,1.47E-12
0.240680704,1.76E-07
0.062755839,0.100568007
0.0627408,0.100567547
0.077421417,1.02E-07
0.349313255,0.049886545
0.349269893,0.049888278
0.159516954,1.25E-07
0.071882379,0.086547893
0.071879399,0.086548688
0.527541724,1.15E-07
0.05317773,0.106712146
0.053165626,0.106712249
0.169458289,5.08E-07
0.01605812,0.251123571
0.016058047,0.251128391
0.43295108,8.63E-07
0.270899993,0.347772621
0.270865906,0.347767797
0.270731284,3.50E-07
0.24540331,0.188042571
0.245416556,0.188047996
0.471829018,4.05E-07
0.242875887,0.340643253
0.242914471,0.340662287
0.063364328,1.95E-06
0.159118074,0.736359777
0.159116188,0.736358761
0.629124203,4.14E-06
0.444595348,1
0.444593569,1
0.187455965,6.56E-07
0.074351057,0.243569661
0.074337664,0.243575993
0.187496068,2.26E-06
0.030613382,0.671785563
0.030608494,0.671783528
0.000746594,1.94E-05
0.000746594,1.77E-05
0.000746594,0.017258883
0.000746594,1.24E-10
0.999755724,9.12E-13
1,0.001058537
1,9.83E-10
0.978353386,9.78E-12
1,6.97E-09
0.967054807,6.65E-12
0.545975312,0.553609936
0.545968233,0.553591997
0.545979161,0.553620734
0.54597062,0.553581361
0.066666565,0.0039
0.06250008,0.00416
0.010526426,1.23E-06
1,6.15E-08
1,0.000145089
1,0.001834767
1,1.78E-05
1,0.040299048
1,0.15774692
2.17E-10,0.012164573
2.17E-10,0.014528744
2.17E-10,2.01E-05
1,0.000117176
2.17E-10,0.031976816
1.47E-16,3.43E-13
0,3.43E-13
2.95E-16,1.37E-12
2.73E-11,8.53E-07
2.72E-11,6.69E-07
2.71E-11,6.69E-07
2.72E-11,6.69E-07
2.69E-11,6.69E-07
0.762913956,2.30E-07
0.762913956,0.000769247
0.762913956,0.025731771
0.762913956,0.133470476
0.762913956,0.11189312
0.002260548,1.37E-12
1,1.65E-07
1,0.00011089
1,0.280684478
1,0.000145539
1,0.123020952
1,0.11189312
0.07327915,1.37E-12
1,0.591178287
1,9.55E-09
1,3.08E-05
1,0.000557373
1,1.68E-06
1,0.00633981
0.076716379,1.35E-12
0.000279531,1.43E-13
0.027027409,1.31E-07
0.022995724,3.86E-09
0.994310916,6.74E-12
0.725352134,1.09E-14
1,1.08E-10
1,3.93E-15
1,6.83E-11
0.725354434,1.09E-14
0.725362934,2.36E-15
0.981643335,1.16E-11
1,9.60E-05
1.67E-16,1.21E-12
0.016837619,8.50E-10
0,1.21E-12
1.94E-16,2.60E-13
1,0.000285536
0,0.176615553
0,0.176615553
0.295113004,0.006175246
1,1
1,1
0.61719519,0.776169117
0.560158786,1
0.499246621,0.947395317
0.349617706,1
0.424742641,0.959642931
525.829793,3.52E-11
1,1
1,1
1,1
0.238562586,0.973767606
0.135185268,0.942524333
1,1
0.540117249,0.912778905
0.540092266,0.91272932
0.540089092,0.912723021
0.665639547,1
1,1
0.278905359,1
0.196937169,0.98968553
0.692954085,0.826343473
1,0.962820469
0.554078534,0.557614213
0.563278562,1
0.562458328,0.010322667
0.305054582,0.211492637
0.945246537,1
0.365235096,1
0.769771325,1
1,1
1,1
1,2.40E-11
0.726431275,1
0.234231906,0.005624589
0,1.37E-06
2.22E-16,3.82E-06
0,6.45E-11
1.54E-16,1.37E-06
2.22E-16,3.82E-06
2.00E-16,6.45E-11
0,1.37E-06
0,3.82E-06
0,6.45E-11
2.13E-10,1.37E-06
2.13E-10,3.81E-06
2.13E-07,3.22E-11
1.54E-16,1.37E-06
0,3.82E-06
0,6.45E-11
0,1.37E-06
0,3.82E-06
0,6.45E-11
8.05E-11,1.37E-06
8.05E-11,3.81E-06
8.07E-08,3.22E-11
1,7.97E-14
1.54E-16,1.37E-06
0,3.82E-06
0,6.45E-11
0,0.176615553
1,1
0,0.176615553
0,3.78E-07
0,0.10971998
0,3.93E-06
0,3.78E-07
0,0.10971998
0,3.93E-06
1,0.003550655
0,3.78E-07
0,0.10971998
0,3.93E-06
1,0.189512727
0,0.176615553
0,0.176615553
0,0.176615553
1,0.001047553
1,0.00036
1,1
0,0.176615553
0.61028837,0.008139102
1,1
0.090663277,1.47E-12
0,0.176615553
1,1
1,0.01637738
0.023832873,2.55E-09
0.99406587,4.60E-12
1,5.73E-14
0.778124371,1.13E-09
1.38E-16,1.47E-12
0.276684122,1.18E-13
0.997577731,8.52E-10
0.276716424,1.18E-13
0.276687597,2.55E-14
1,0.406105108
1,8.85E-10
0.823812068,1.60E-12
6.15E-05,1.10E-12
2.81E-07,1.10E-12
2.87E-07,1.10E-12
0.004450127,3.98E-09
0.999826465,6.34E-12
1,0.216357647
1,3.69E-09
0.963765388,6.36E-12
1,0.736667181
1,2.05E-05
1,1
1,2.05E-05
1,4.42E-06
1,2.68E-13
0.619284445,0.042763925
1,2.94E-11
1,3.28E-10
1,2.68E-13
1,5.78E-14
0.619285028,0.003386278
0.003872626,2.63E-14
0.138057696,8.50E-10
0.003873535,2.63E-14
0.003868739,5.67E-15
0.68700734,1.13E-09
0.183434929,1.47E-12
0.977644332,1.06E-08
0.522256958,2.31E-12
0.96396227,0.049908916
0.004882911,8.50E-10
0.875329333,1.47E-12
1.67E-16,1.21E-12
0.039372917,8.50E-10
1.67E-16,1.21E-12
0,2.60E-13
1,1
0.006403196,8.50E-10
0.6296189,1.64E-12
0.256706316,3.27E-10
0.8244592,2.07E-12
0.002280748,4.68E-09
0.999797794,6.99E-12
127.2196772,1.46E-10
1,3.09E-11
1,1
0.994056453,0.000894262
0.998721267,0.004262295
1,2.47E-08
1,2.35E-05
1,0.019809524
1,5.02E-05
0.008115972,1.27E-05
0.008115972,0.030708661
0.008115972,3.19E-09
1,3.52E-11
0.977079506,0.049908916
1,0.487045113
0.085345281,8.50E-10
0,1.47E-12
0.962635951,0.414210526
0.044565677,1.93E-08
0.98941307,9.37E-12
0.000287105,0.162186323
0.000287105,0.062840467
0.999847459,1.04E-13
1,0.001581201
0.000287105,0.162190968
0.999847463,1.04E-13
0.999847462,2.25E-14
1,0.000125207
0.000287105,0.162184189
0.002326126,0.162186323
0.002326126,0.062840467
0.002326126,0.162190968
0.002326126,0.162184189
0.001364855,0.000408022
0.001327117,0.000408022
1,1.83E-10
1,1.83E-10
0.398359366,0.008234971
0,1.21E-12
0.569404896,8.50E-10
1.67E-16,1.21E-12
0,2.60E-13
1,9.19E-11
1,3.96E-14
0.000683559,7.23E-08
0.999901278,9.15E-12
1,0.654956832
0,1.47E-12
1,0.028198538
1,8.50E-10
0.04912664,1.81E-13
0.836238516,0.073540788
0.758697454,8.50E-10
0.541851669,2.29E-12
0.094647409,8.50E-10
0.881940641,1.47E-12
1,1
0,1
1.98E-05,0.618457796
2.22E-16,1
3.81E-05,0.618457796
2.22E-16,1
1.73E-06,0.385465385
0,1
8.16E-05,0.385465385
0,1
3.45E-10,0.385465385
0,1
6.82E-11,0.385465385
0,1
4.50E-05,0.385465385
0.13888236,0.049908916
0.071372268,8.50E-10
1.38E-16,1.47E-12
0.333320732,0.049908916
0.144882682,8.50E-10
0,1.47E-12
0.56350488,0.049908916
0.045614571,8.50E-10
0.422931675,1.47E-12
1,7.68E-05
1,0.007666667
1,0.00013907
1,7.68E-05
0.999999988,1.66E-05
0.86739253,0.005256035
0.000429063,4.63E-06
0.000428648,3.64E-06
0.40178578,1.70E-05
0.000429008,3.64E-06
0.000428468,3.64E-06
0.000428622,3.64E-06
4.10E-11,0.0003
4.10E-11,0.000402299
4.10E-11,1
4.10E-11,4.76E-10
4.10E-11,1.64E-07
0.990763591,9.98E-06
0.990763806,9.98E-06
0.990763654,9.98E-06
0.99076354,9.98E-06
0.482579375,0.570886242
1,3.33E-07
1,3.33E-07
1,3.33E-07
1,3.33E-07
0.529907938,1
0.988158138,5.65E-06
0.988157863,5.65E-06
0.988158313,5.65E-06
0.988157992,5.65E-06
